id	name	bbx
85	Mogyoród	19.2010968,47.5669642,19.3217021,47.6401089
119	Rád	19.201126,47.7485688,19.2637134,47.8140844
	Almáskert	19.2045873,47.4003753,19.2263926,47.4153374
96	Őrbottyán	19.2053115,47.6579692,19.3373183,47.7141607
	Ganzkertváros	19.2071604,47.4127138,19.2319561,47.4291703
238	Keszeg	19.2080777,47.8251228,19.2623001,47.859399
378	Kunpeszér	19.2091433,47.0239705,19.3479846,47.1343751
290	Szátok	19.2107035,47.9431235,19.2707484,47.9720896
	Akadémiaújtelep	19.2111586,47.4754217,19.2311017,47.4856663
385	Mátételke	19.2140238,46.1336833,19.2858636,46.1987747
317	Bácsalmás	19.2144521,46.0691187,19.4217881,46.1711457
	Rákoskeresztúr	19.2165264,47.4657033,19.2798941,47.4897939
176	Vecsés	19.2174223,47.3585438,19.3161531,47.4382332
	Ganztelep	19.218009,47.4200011,19.2433514,47.4376125
3142	Ipolyszög	19.2183261,48.0302848,19.2648773,48.0607871
	Rákosliget	19.2202608,47.4833776,19.2695224,47.5033776
99	Penc	19.2255246,47.7758801,19.3146849,47.8275877
384	Madaras	19.2268982,46.0145217,19.364162,46.0902463
	Madárdomb	19.2275491,47.4715834,19.2391654,47.4802463
42	Felsőpakony	19.2286423,47.3182951,19.3022904,47.3684616
359	Jánoshalma	19.2288381,46.197987,19.4319734,46.3729905
356	Imrehegy	19.2293065,46.4066243,19.3958364,46.5249015
177	Veresegyház	19.2322514,47.6225109,19.3787811,47.6776431
330	Csengőd	19.2362478,46.6873175,19.3769745,46.7565439
171	Váchartyán	19.2400006,47.6982953,19.3052584,47.7459063
	Régiakadémiatelep	19.2427263,47.4871651,19.2542119,47.4933857
3136	Kistarcsa	19.2453787,47.5218633,19.3347067,47.5631515
183	Kerepes	19.2454916,47.5336603,19.353421,47.5883175
374	Kunadacs	19.2460118,46.9179557,19.405913,47.036076
187	Balassagyarmat	19.2461808,48.0370907,19.3303854,48.090425
117	Püspökszilágy	19.2468171,47.716807,19.3623827,47.787389
408	Tabdi	19.247794,46.652919,19.3562677,46.7039169
	Rákoscsaba-Újtelep	19.2486183,47.4844129,19.3210962,47.5154243
69	Kisnémedi	19.250116,47.7101092,19.3272852,47.7611066
91	Nagytarcsa	19.2509669,47.508291,19.329061,47.5383541
201	Csesztve	19.2511859,47.9932947,19.3146709,48.0409189
264	Nézsa	19.2567049,47.8250433,19.3274674,47.8699551
410	Tataháza	19.2580301,46.1530244,19.3499881,46.2150131
309	Kétbodony	19.2593441,47.8995864,19.3215893,47.9522074
292	Szente	19.2600193,47.9476071,19.3019567,47.9818859
401	Soltvadkert	19.2638939,46.5072892,19.4722064,46.6272197
245	Legénd	19.265928,47.8599442,19.3451602,47.9057233
	Rákoscsaba	19.2701773,47.4637878,19.3343169,47.4949136
123	Szada	19.2704739,47.6023703,19.3562061,47.6483123
	Rákoskert	19.2734555,47.4552257,19.3349258,47.4736081
26	Csővár	19.2735894,47.7899365,19.3560643,47.8325689
164	Üllő	19.2788035,47.3305622,19.4055893,47.4221149
38	Ecser	19.2808994,47.4156616,19.3336454,47.4597947
57	Inárcs	19.2831469,47.2282741,19.3607136,47.2878952
259	Mohora	19.285096,47.9759888,19.3707989,48.0099781
241	Kisecset	19.2865943,47.9224055,19.3358396,47.960518
204	Debercsény	19.2867352,47.9520997,19.3331552,47.9822237
370	Kiskunhalas	19.2891147,46.3554095,19.6279545,46.5217873
300	Szügy	19.2904104,48.0056964,19.3614278,48.0571051
39	Erdőkertes	19.2907969,47.658493,19.3551613,47.6833556
357	Izsák	19.2930265,46.7472116,19.4544399,46.8664248
141	Tatárszentgyörgy	19.2953042,47.0127927,19.4308526,47.1078851
49	Gödöllő	19.2962221,47.5545374,19.4357502,47.6447785
116	Püspökhatvan	19.2993677,47.7445116,19.4020487,47.796399
293	Szécsénke	19.3073974,47.8831329,19.3610488,47.9231596
102	Pécel	19.3136834,47.4513061,19.4567167,47.5249012
386	Mélykút	19.3178942,46.1641576,19.4974625,46.28974
62	Kakucs	19.3181129,47.2145096,19.4069945,47.2716231
170	Vácegres	19.318614,47.6530888,19.4020292,47.6882503
376	Kunbaracs	19.3191342,46.9497905,19.4591328,47.0381296
250	Magyarnándor	19.3195867,47.9329669,19.3903204,47.9840041
172	Váckisújfalu	19.3205027,47.6839618,19.3790493,47.7259169
269	Nógrádsáp	19.3206429,47.8187011,19.3810052,47.8682723
21	Csévharaszt	19.3232227,47.2441861,19.4728529,47.3305622
79	Maglód	19.3251692,47.4060838,19.4337434,47.4759375
167	Vasad	19.3261143,47.2943233,19.4316024,47.3652255
276	Patvarc	19.3275601,48.0540903,19.3667163,48.090455
190	Becske	19.3295204,47.8907003,19.3951732,47.9413019
394	Páhi	19.3323678,46.6700154,19.4548638,46.7522897
60	Isaszeg	19.3325022,47.4932014,19.4618266,47.5661234
266	Nógrádkövesd	19.3342886,47.8579086,19.3874489,47.8940826
3	Acsa	19.336159,47.7676045,19.4464129,47.8220912
375	Kunbaja	19.3406674,46.0358061,19.4669294,46.1041562
51	Gyömrő	19.3417058,47.3838755,19.4373159,47.4437535
362	Kaskantyú	19.3417435,46.6211441,19.4758271,46.7077453
377	Kunfehértó	19.3417739,46.2942751,19.4850078,46.4158544
267	Nógrádmarcal	19.3494687,48.0013894,19.4366037,48.0502151
272	Őrhalom	19.3519161,48.0432975,19.4229117,48.091925
219	Galgaguta	19.3557933,47.8159338,19.4279199,47.8690074
44	Galgagyörk	19.3559895,47.7091213,19.4048984,47.7619445
198	Cserháthaláp	19.3587085,47.9542012,19.4034455,48.0060201
160	Újhartyán	19.359283,47.1888867,19.4407052,47.2596723
46	Galgamácsa	19.3610419,47.6712918,19.4686731,47.7733148
320	Bácsszőlős	19.3685996,46.0924842,19.4744598,46.1709321
32	Domony	19.3690745,47.6118401,19.4571022,47.6704788
191	Bercel	19.3712375,47.839501,19.4763679,47.9073658
142	Táborfalva	19.3742286,47.0534873,19.5110297,47.1379636
344	Fülöpháza	19.3751589,46.8571892,19.5260009,46.9293534
95	Örkény	19.3761049,47.0885948,19.4776904,47.1627759
397	Pirtó	19.3777614,46.4717819,19.4882124,46.5455892
288	Szanda	19.3799652,47.8916119,19.4619314,47.9488892
367	Kerekegyháza	19.3827611,46.8643621,19.5700962,46.9754347
303	Terény	19.3829244,47.9071309,19.4988252,47.9645506
86	Monor	19.383145,47.2902251,19.51029,47.3935299
203	Csitár	19.3841179,48.0272426,19.4625106,48.0674845
54	Hernád	19.3857378,47.1480542,19.4718333,47.2154215
381	Ladánybene	19.3860993,46.9876618,19.5102512,47.0638877
392	Orgovány	19.3881609,46.6830735,19.5608285,46.7980009
313	Ágasegyháza	19.3888736,46.793565,19.5245457,46.8669493
56	Iklad	19.3895106,47.6539793,19.4622183,47.698603
199	Cserhátsurány	19.3904873,47.9590986,19.4534444,48.0055164
103	Péteri	19.3908224,47.368969,19.4652315,47.4086724
83	Mende	19.4022929,47.396408,19.490131,47.4720815
324	Bócsa	19.4083708,46.587059,19.5861892,46.7025554
226	Hugyag	19.4121981,48.0621094,19.4711692,48.101436
227	Iliny	19.4123635,48.0039473,19.4497862,48.0374785
213	Erdőkürt	19.4155841,47.7468375,19.5071935,47.8025257
161	Újlengyel	19.4191138,47.1855428,19.5091776,47.2632474
174	Vácszentlászló	19.4194993,47.5435219,19.5808533,47.6059881
9	Bag	19.4202901,47.5923118,19.5014942,47.649088
372	Kisszállás	19.4204088,46.2410831,19.6381849,46.333658
304	Vanyarc	19.4206391,47.7817967,19.5130318,47.8538276
166	Valkó	19.4288958,47.5243841,19.5608381,47.5851394
92	Nyáregyháza	19.4294784,47.2324923,19.5241008,47.3009587
237	Kálló	19.4328104,47.6878135,19.5413379,47.777151
305	Varsány	19.4360153,47.9938637,19.5232925,48.0615924
411	Tázlár	19.4370827,46.4850689,19.5811919,46.590398
122	Sülysáp	19.4388569,47.4205981,19.5688725,47.5016662
221	Herencsény	19.4434937,47.9203274,19.5485295,48.0035305
29	Dány	19.4437343,47.4835652,19.6010315,47.5508936
7	Aszód	19.4454102,47.6450612,19.5123677,47.7149661
114	Pusztavacs	19.4468542,47.1075395,19.6034119,47.207743
382	Lajosmizse	19.4469814,46.9596334,19.6824947,47.12113
331	Csikéria	19.4510194,46.095448,19.5270685,46.171064
294	Szécsény	19.4523849,48.0540829,19.5908161,48.1196024
414	Tompa	19.4548995,46.1476923,19.6055112,46.2537755
193	Bér	19.456782,47.8366197,19.5310231,47.9127857
	Monorierdő	19.4611241,47.2899118,19.5407819,47.3361695
47	Gomba	19.4618056,47.3385292,19.5885378,47.4197915
316	Balotaszállás	19.466977,46.2644376,19.6891921,46.3867656
45	Galgahévíz	19.4674324,47.5927044,19.609189,47.668721
341	Felsőlajos	19.4747933,47.0392557,19.5311064,47.088411
63	Kartal	19.4776801,47.6556747,19.6076826,47.7096822
270	Nógrádsipek	19.4808786,47.9641943,19.5729362,48.024215
163	Úri	19.4821747,47.3822414,19.589063,47.4379107
297	Szirák	19.4862349,47.7980659,19.5596813,47.8505323
196	Buják	19.4879412,47.8306091,19.5985869,47.9404655
55	Hévízgyörk	19.4894411,47.611898,19.5766994,47.6687822
178	Verseg	19.4896754,47.6827913,19.6070362,47.7464984
248	Ludányhalászi	19.49092,48.106072,19.556105,48.1668221
28	Dánszentmiklós	19.4919543,47.1797976,19.6044978,47.2569314
281	Rimóc	19.4991939,47.9691295,19.5973698,48.0587862
271	Nógrádszakál	19.504484,48.1562771,19.5835833,48.2094051
214	Erdőtarcsa	19.5048885,47.734988,19.5876577,47.7980659
104	Pilis	19.5053617,47.2384688,19.6213182,47.3355789
11	Bénye	19.5062007,47.3200289,19.5764412,47.3641935
365	Kecskemét	19.5068013,46.7699196,19.8517741,47.0012539
194	Bokor	19.5097592,47.9181764,19.5668116,47.9529698
315	Ballószög	19.5115088,46.8101698,19.6098303,46.88892
210	Egyházasdengeleg	19.5130318,47.7731887,19.5818862,47.8207125
73	Kóka	19.513084,47.4555775,19.6463043,47.5285129
353	Helvécia	19.518168,46.7603153,19.6569222,46.8654924
244	Kutasó	19.524036,47.9242294,19.5687006,47.9650486
351	Harkakötöny	19.5281525,46.4390699,19.6595914,46.535919
326	Bugacpusztaháza	19.5315812,46.6551328,19.6525385,46.7328325
222	Héhalom	19.5427036,47.7467318,19.6426087,47.7882535
405	Szank	19.5434192,46.5254471,19.7221186,46.6281661
325	Bugac	19.5434957,46.6081407,19.7750375,46.7366837
200	Cserhátszentiván	19.5445916,47.9211795,19.6014856,47.9749423
358	Jakabszállás	19.5466894,46.7023547,19.6935663,46.7965795
212	Endrefalva	19.5471743,48.1003006,19.6154116,48.1454523
159	Tura	19.5472388,47.5514255,19.6666895,47.6613355
261	Nagylóc	19.5481256,47.9852713,19.6690624,48.0695881
295	Szécsényfelfalu	19.5491508,48.1324497,19.5929232,48.1727847
146	Tápiószecső	19.5506824,47.3997989,19.6528814,47.4867931
4	Albertirsa	19.555099,47.1851297,19.7096735,47.3064999
246	Litke	19.556071,48.1696636,19.6352451,48.2263353
239	Kisbágyon	19.5590071,47.8085347,19.6144004,47.8433953
366	Kelebia	19.5601285,46.1692557,19.6993099,46.2644376
182	Zsámbok	19.5619563,47.5217321,19.6550425,47.5730227
228	Ipolytarnóc	19.5628695,48.212413,19.675902,48.2500725
209	Ecseg	19.5660934,47.8711689,19.6547757,47.9408477
249	Magyargéc	19.5666432,48.0611838,19.6309478,48.1018519
419	Zsana	19.5672679,46.3475,19.7345783,46.4465569
371	Kiskunmajsa	19.567791,46.3502792,19.8194911,46.5670948
186	Alsótold	19.5689161,47.9372499,19.6367618,47.9744348
1389	Nagykökényes	19.5711326,47.7111891,19.6439737,47.7625965
64	Káva	19.5728211,47.3131442,19.6122523,47.3622174
274	Palotás	19.5729965,47.7693351,19.6456007,47.8204548
84	Mikebuda	19.5737292,47.1294704,19.6778048,47.2052004
278	Piliny	19.5743361,48.1223372,19.6310498,48.1871214
223	Hollókő	19.574354,47.9842596,19.6134325,48.0117085
218	Felsőtold	19.5814304,47.949024,19.6442508,47.9917931
145	Tápióság	19.5829725,47.3542202,19.6795118,47.4274099
202	Csécse	19.5865888,47.8326859,19.6608249,47.8903016
20	Csemő	19.5874398,47.0694455,19.7762742,47.1624748
268	Nógrádmegyer	19.5874888,48.0326818,19.6768528,48.0910456
3143	Kerekharaszt	19.5915581,47.6570444,19.6627307,47.7028639
97	Pánd	19.6012978,47.2959014,19.6604228,47.3744929
1361	Heréd	19.6041315,47.6924013,19.6742038,47.7365461
289	Szarvasgede	19.6043549,47.805837,19.6629829,47.8457494
211	Egyházasgerge	19.6044906,48.1595946,19.680545,48.221482
243	Kozárd	19.6063934,47.9053261,19.6420098,47.9391973
287	Szalmatercs	19.6072414,48.1003006,19.6543027,48.1476862
235	Karancsság	19.6077781,48.0871778,19.7058612,48.1468859
1360	Hatvan	19.6122069,47.6134562,19.7686598,47.7294515
220	Garáb	19.6211949,47.9604054,19.6672245,47.9991934
258	Mihálygerge	19.6224946,48.1773062,19.686093,48.2222569
90	Nagykőrös	19.6243092,46.9441495,19.9166238,47.0943817
233	Karancskeszi	19.624839,48.1395292,19.7338833,48.209523
427	Móricgát	19.6278129,46.5797803,19.7260585,46.6611332
154	Tóalmás	19.6284339,47.4688946,19.759033,47.5476222
1377	Lőrinci	19.6294993,47.7032683,19.7302203,47.769449
277	Pásztó	19.6302191,47.873038,19.8551442,47.9395234
255	Mátraszőlős	19.6320932,47.9255847,19.7174705,47.9975888
1320	Apc	19.6325441,47.7728442,19.7250553,47.8202607
1431	Zagyvaszántó	19.6346458,47.7582748,19.6951815,47.8134134
127	Szentmártonkáta	19.6371237,47.3993152,19.757244,47.4881936
1329	Boldog	19.6372267,47.5850329,19.7259631,47.6564444
2571	Öttömös	19.6381849,46.2318992,19.7302602,46.3060507
19	Ceglédbercel	19.642044,47.1812977,19.7259909,47.2697966
240	Kisbárkány	19.6422568,47.9983539,19.6976259,48.041841
143	Tápióbicske	19.6424669,47.3144124,19.7456953,47.4058658
284	Ságújfalu	19.643397,48.0814022,19.7462584,48.1159433
230	Jobbágyi	19.6467033,47.8001646,19.7261159,47.8503069
148	Tápiószentmárton	19.6478138,47.2692951,19.8383022,47.4072299
1255	Jászfényszaru	19.6514031,47.5172691,19.8116695,47.6210568
247	Lucfalva	19.6514244,48.0191437,19.7623783,48.0543129
299	Szurdokpüspöki	19.6555738,47.8404222,19.7667438,47.8892886
2573	Pusztamérges	19.6561354,46.3060507,19.7436052,46.362216
286	Sóshartyán	19.65679,48.051062,19.7430302,48.0790122
18	Cegléd	19.6623205,47.1217095,19.9465528,47.2830861
260	Nagybárkány	19.6685084,47.9849285,19.7179134,48.0168417
345	Fülöpjakab	19.6698545,46.718829,19.7607933,46.7816447
2534	Ásotthalom	19.6702029,46.1277866,19.8780254,46.2518052
242	Kishartyán	19.6717768,48.060401,19.7506233,48.090222
251	Márkháza	19.6779163,48.010934,19.7623212,48.0279515
234	Karancslapujtő	19.6787155,48.1286477,19.7898421,48.1734974
1399	Petőfibánya	19.6847023,47.7339175,19.7293667,47.7791657
285	Sámsonháza	19.6870607,47.9683046,19.7514997,48.0162316
215	Etes	19.6884992,48.0846698,19.7594061,48.1378446
2576	Ruzsa	19.6891921,46.2391211,19.8387599,46.3502792
418	Városföld	19.6898313,46.772866,19.8303461,46.8771672
88	Nagykáta	19.6928868,47.3562591,19.854984,47.4811707
379	Kunszállás	19.695992,46.7359423,19.7842572,46.8039889
126	Szentlőrinckáta	19.6964789,47.4888588,19.7906122,47.5389869
360	Jászszentlászló	19.7023958,46.5320803,19.8546,46.6173379
301	Tar	19.7041539,47.921796,19.8222825,47.9773524
	Nagykeresztúr	19.7059876,48.0198918,19.7721755,48.0544005
1365	Hort	19.7116091,47.6512786,19.8531678,47.7397199
1338	Ecséd	19.7118298,47.6895741,19.8264124,47.767892
1412	Szűcsi	19.7156652,47.7578167,19.7923073,47.8305058
1404	Rózsaszentmárton	19.7178789,47.7505441,19.7612786,47.8180228
232	Karancsberény	19.721125,48.164615,19.805786,48.216523
1356	Gyöngyöspata	19.7219236,47.7703331,19.8357167,47.9048319
283	Salgótarján	19.7270813,48.0413746,19.9223525,48.178431
231	Karancsalja	19.7342274,48.1067123,19.7969608,48.1526128
257	Mátraverebély	19.7355341,47.9609387,19.8152852,48.0157036
93	Nyársapát	19.7426886,47.0701891,19.9024165,47.1322687
2586	Üllés	19.7436052,46.3095432,19.8875597,46.3890132
1254	Jászfelsőszentgyörgy	19.7473427,47.4671808,19.8649877,47.5436362
189	Bátonyterenye	19.7530506,47.9169296,19.903713,48.0480735
369	Kiskunfélegyháza	19.7552065,46.6032341,19.9825688,46.8341151
1281	Pusztamonostor	19.7578103,47.5285232,19.8387156,47.5870673
1333	Csány	19.7583725,47.5939211,19.8748645,47.674797
332	Csólyospálos	19.7741024,46.3731356,19.8986666,46.4830823
306	Vizslás	19.7778464,48.0258297,19.8585801,48.0701742
2541	Csengele	19.7801594,46.4627803,19.9379218,46.5785226
1390	Nagyréde	19.7853526,47.7296376,19.8967338,47.7909922
396	Petőfiszállás	19.7888613,46.5658498,19.9470088,46.6635084
1251	Jászberény	19.7893786,47.3770065,20.0263693,47.583259
3134	Somoskőújfalu	19.794812,48.1478318,19.8508429,48.169085
2587	Zákányszék	19.8043058,46.2431467,19.9686187,46.3146198
2564	Mórahalom	19.8058965,46.1528441,19.9676519,46.2648243
1358	Gyöngyöstarján	19.8063745,47.7778011,19.8989911,47.8841835
149	Tápiószőlős	19.8067827,47.2583927,19.899249,47.3220115
1383	Mátraszentimre	19.8092025,47.8890768,19.9284967,47.9304657
390	Nyárlőrinc	19.8094885,46.8054099,19.9410242,46.8996453
373	Kömpöc	19.809587,46.4387998,19.9010797,46.5110532
1249	Jászágó	19.8100965,47.5635916,19.9254739,47.6255488
41	Farmos	19.8169477,47.3359605,19.9264632,47.4136441
236	Kazár	19.8170441,48.0291749,19.9243337,48.1038961
406	Szentkirály	19.8280681,46.876838,20.0046591,46.9979185
147	Tápiószele	19.8302586,47.2935899,19.9409418,47.3814382
1321	Atkár	19.8360679,47.665628,19.9228725,47.7434959
	Rákóczibánya	19.8437697,48.008095,19.8888148,48.0398241
1355	Gyöngyösoroszi	19.8471691,47.8023419,19.9171551,47.8927959
158	Törtel	19.8531316,47.0518499,19.9938221,47.1715877
1250	Jászárokszállás	19.8540157,47.5781183,20.0190928,47.6767737
2537	Bordány	19.8562685,46.290371,19.9906915,46.3488664
2551	Forráskút	19.8566226,46.3380564,19.9699033,46.4086555
207	Dorogháza	19.8589673,47.9409338,19.9220303,48.0033361
254	Mátraszele	19.8720678,48.0363839,19.9356061,48.0942424
1357	Gyöngyössolymos	19.8732855,47.7909805,19.9822358,47.9190085
263	Nemti	19.874346,47.999288,19.9369196,48.0354757
162	Újszilvás	19.8757357,47.2335913,19.9997286,47.3054159
71	Kocsér	19.8767075,46.962817,20.0265941,47.0584628
1353	Gyöngyös	19.8816779,47.7327165,20.0220036,47.8847308
2536	Balástya	19.8825347,46.3676963,20.0805942,46.4671168
1425	Vámosgyörk	19.8849331,47.6544481,19.976185,47.710024
1354	Gyöngyöshalász	19.8861817,47.7091976,19.9835642,47.7683312
2554	Kistelek	19.8880452,46.4400987,20.0366225,46.5677109
395	Pálmonostora	19.8923422,46.5484191,19.9947356,46.6496249
188	Bárna	19.8942738,48.0678613,19.9746246,48.1238768
298	Szuha	19.8984121,47.9160652,19.9409475,48.0050003
197	Cered	19.89966,48.0992875,20.047759,48.177685
412	Tiszaalpár	19.901366,46.7268228,20.0617546,46.850715
144	Tápiógyörgye	19.9040984,47.2724081,20.0165328,47.3770065
256	Mátraterenye	19.9094887,47.9734695,20.0322979,48.0556726
252	Mátramindszent	19.9210232,47.9437148,19.9694898,48.0075069
1398	Parádsasvár	19.9229594,47.882774,20.0025765,47.9399239
1317	Adács	19.9239889,47.655465,20.0625402,47.7202816
2	Abony	19.9246432,47.1242697,20.0993052,47.2537395
383	Lakitelek	19.9248137,46.8448012,20.0631969,46.9257246
253	Mátranovák	19.9249586,48.0201696,20.0183331,48.0802539
348	Gátér	19.9258411,46.6372344,20.0115029,46.7179572
1328	Bodony	19.9327222,47.9254607,20.0655215,47.9747073
2588	Zsombó	19.9331662,46.2978373,20.0296895,46.3676963
2575	Röszke	19.9332593,46.1728062,20.0754644,46.221105
2545	Domaszék	19.9396823,46.20854,20.076577,46.2923051
1252	Jászboldogháza	19.9409418,47.3045817,20.0930421,47.4102134
2574	Pusztaszer	19.9437478,46.507005,20.0659218,46.5918013
1253	Jászdózsa	19.9443307,47.5201611,20.1123158,47.5993347
296	Szilaspogony	19.9492678,48.0885101,20.0496094,48.1300349
61	Jászkarajenő	19.9494354,47.0073922,20.1126537,47.0842733
1261	Jásztelek	19.9625486,47.4267674,20.1276152,47.5026928
1429	Visonta	19.9630969,47.7489678,20.0800071,47.8065518
1381	Mátraballa	19.9640899,47.9586687,20.071742,48.0084471
1257	Jászjákóhalma	19.9642921,47.4692161,20.0998055,47.5420397
1246	Jánoshida	19.9663452,47.3631032,20.0882653,47.4608298
1366	Istenmezeje	19.9684322,48.0623976,20.0892891,48.1239756
2542	Csongrád	19.9694289,46.649064,20.2217936,46.8063963
2578	Szatymaz	19.9699033,46.2998072,20.1076213,46.4021547
1316	Abasár	19.971183,47.7808563,20.0466712,47.8529868
2579	Szeged	19.9724302,46.1157964,20.3085507,46.403952
1368	Karácsond	19.9749592,47.6986563,20.0779319,47.7559457
2589	Ópusztaszer	19.9794584,46.4468372,20.1344191,46.5513028
1397	Parád	19.9795572,47.8673901,20.0731902,47.9385819
2584	Tömörkény	19.9806078,46.5493498,20.0945839,46.6607549
75	Kőröstetétlen	19.9825474,47.0696868,20.0765001,47.1367683
413	Tiszakécske	19.9826833,46.8747116,20.1600896,47.0195845
	Pálosvörösmart	19.9829852,47.8033963,20.0218923,47.8529868
1401	Pétervására	19.9862687,47.9856969,20.1425708,48.0772659
1309	Újszász	19.9887197,47.2248286,20.1100882,47.3231625
1304	Tiszaug	19.9894098,46.8341621,20.1152066,46.8844063
2549	Felgyő	19.9920794,46.6054951,20.1865211,46.6872157
1240	Alattyán	19.993261,47.396539,20.1005482,47.4623594
1430	Visznek	20.000928,47.6109881,20.0795202,47.6620502
1300	Tiszasas	20.0009454,46.7879309,20.1150853,46.8428502
307	Zabar	20.0010853,48.1211363,20.0933671,48.1680709
1416	Tarnaörs	20.0052841,47.5533075,20.1318103,47.615406
